{'domain': 'clients.bir-region.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'byzjjmembers.lx-gray.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.eureka.mdm.tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nlnlsgo.lxs3.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.0help.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'app.go.edge.test1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '882f7056dfe8e87d.mobile.lx-payment.lax.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'coqgom.passport.page.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dpksfinternal.it.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qhzoepop.stafflx-gateway.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ujehlinfo.hkmon02.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kva.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'hqqpessl.media.as36.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '0bb6d6d519467cf0.qaxanyu.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jztpssites.tianji.cms.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'yombugo.12realinf-t.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.demoskydas.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '123456789abcdefghijklmnopq.b.0.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.lax.5.12.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vigonsmtp.abba.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bbrgqapp.api.containereps.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'app.helpdesk.login.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.bakcrb.soft.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '0550db6e08f81565.support.tianji.lx.confluence.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'docex.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zjqmplocalhost.info.devs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'znyrrssl.xinhuashe.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vqmwbfeeds.49dhcp-020.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rvxkrint.passport.page.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jhpeksecure.tianji.lx.oid.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ivsxufeeds.497futures.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vwlvqimages.train.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qpiyrssl.servicebcloud.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zomuwphotos.bedu-kepu.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tppnamembers.groups.5.12.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'oezyjqex.tconf2-pre2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'frlwuint.system630.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'veitstianji.lxsystem.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bvcjpnew.uttianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cfqnodocs.brand.lx-static.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lqgfwnews.lx-lax.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'erqmbhomepage.lx.docker.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vpn.b-live.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dlziwmdm.tianjiinternal.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'umvjmapi.14-testing1.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'shyfjmail.exttianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '58c5d1e7b65b093c.photos.tianji.lxlab.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uauvcpre.lx-payment-ti.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'www.vpn.docker.user.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '6492253eb62ce7bb.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.europeeps.pre2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'furahtest.stage.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kiyuqqvkjawifi.ak.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'b.sn-skyeye-sdwp.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qxraakb.matrix.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.lists.epsstaging.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dibtmssl.crm.admin.docs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ctivyf.diversion-v2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'xyrimmail.tianji.auth-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'u.bp.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'blog.elastic.devs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'pkwhmstats.hh.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'go.app.s3.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'pxbaalive.s3.alpha-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.pregit.tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'whcmypics.epsskydas.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qwuklcode.ccs.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nxxbanew.xuanji.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nftauftp.tianji-login.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mlcjklocalhost.test.5.12.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wzzcelive.tianji.lx.nox.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rhlwphomepage.eps-pay.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'app-ctrip-bucket.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'rvhjzfeeds.tianji.ti.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'skins.app.sg.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'gpefmmysql.tpe-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'm.10.pass.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bdtybprelive.cloud.crm.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lbwbjm.tianji.lx-proxy.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.epspage-sandbox.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'wzpwgnews.tianji-admin.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jmxrygroups.passportcms.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'mkmjhdqp3vz.v.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'a73ce624c1d7d1e2.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'skxqhprerelease.vnode.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'api.epssvc.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.gitlabeureka-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'alpha.mobility-gray.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vnombmail.traintianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'oinhmtest.lx-prod.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.bout.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'plbbwsvn.betatianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cua.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'docs.int12brk.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bstpvblog.lx-gitlab.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'img.adm.web.ess.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'kmufvresources.qurl.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.edu-gw.oid.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.test-img2.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dev1.angst.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'prelive.cw.payment.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.smtp.tianji.dev1-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dfoevdev.lx-paymentateam.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'csdkvb.events.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'pdatwapp.authlx-region.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'imdnemy.lx-paymentdocker.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tianji.developer.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'olneoqcuecc.shopify.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'hoixsclients.web.ess.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.095test.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'augicsmtp.productions.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ywb.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.page.sre-lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'iepmeimages.tianji.lxpro.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'sgqzzsites.lx.email.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': '2ed6649ea5e5fa2b.go.qex.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qovvtzbdhbssl.jiwei.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.new.tianji.lx-college.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'avpcnm.tpe-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cfalwwww.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'b.qa.eureka.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uaoabgo.lab-ssh.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'o69iay0p.booksserver.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'bcrvjgit.sit.tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'cyvkmblogs.prelive.b.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'oapewmail.service.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'astihm.tianji.helplx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'thgelmy.affiliate.backend.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jjntistore.ittianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ludeewebmail.age.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'hsytsssl.132-www.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ehpmbvpn.adm-lxhelp.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vyrmbtianji.lx.dev.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vpojapic.tianji.xuanji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'uxa.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qmh.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jmsaidev.tianji.st.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'iokoarelease.nacos.qa.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'vjlkzlists.jiance.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'czgkelocalhost.qex.shs3.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nlwaoprerelease.pan.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'lgfyxgit.diversionjiance.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'zmstwphotosengine.abc.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qctwjapp.tianji.collegelx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dyieccode.tianji-sre.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'ickjsorder.bits.bcs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'dev.gatewaylx.gh.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'jn3i6k.rs.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'nakhmstats.4009ex.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'tsxgdimages.ccs-tianji.lx.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'b.tpe-edge.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'qgvvpint.container-tianji.college.qianxin.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
{'domain': 'fe9f6d66d4f64709.qaxcloudwaf.com', 'domainType': 'Internet', 'isUse': 0, 'note': '域名3天未更新'}
